date,plan_kwh,final_contract_kwh,cash_cost_yuan,alternative_cash_cost_yuan,emergency_kwh,unused_contract_kwh,pv_curtailed_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,soc_min_kwh,soc_max_kwh,max_balance_residual_kwh,emergency_slots,settlement_yuan,emergency_yuan,soc_bound_slots
2025-01-01,63072.674611101604,63072.674611101604,212902.9650060184,212902.9650060184,34735.46682123173,21.217300000000023,0.0,13516.170666666665,7764.416550999998,4800.0,8337.424098888889,960.0,8384.085969259258,1.1368683772161603e-13,88,38514.9515895484,174388.01341647,84
2025-01-02,98042.08095027115,98042.08095027115,66961.02221123161,66961.02221123161,411.9511190714292,1117.7110398295115,0.0,22095.47462107965,17644.392858233252,8337.424098888889,8618.470304268076,960.0,8640.0,2.2737367544323206e-13,8,64992.313017290966,1968.7091939406382,24
2025-01-03,101198.14326877287,101198.14326877287,67493.30038452783,67493.30038452783,0.0,48909.670421653536,5283.417033333333,7793.356426108421,6293.24197898909,8618.470304268076,8640.0,4363.434600581443,8640.0,2.2737367544323206e-13,0,67493.30038452783,0.0,107
2025-01-04,100537.6764443743,100537.6764443743,66900.14914699073,66900.14914699073,0.0,48357.243719268256,5983.2988000000005,7534.376623365229,6102.845064925836,8640.0,8640.0,4198.673364563984,8640.0,3.410605131648481e-13,0,66900.14914699073,0.0,106
2025-01-05,99858.60872187007,99858.60872187007,68565.70474700027,68565.70474700027,335.12746787025685,5182.244960724428,0.0,21015.04834362907,17039.26741461316,8640.0,8621.02415969599,960.0,8640.0,2.2737367544323206e-13,3,66300.37935831571,2265.3253886845646,26
2025-01-06,98785.40051746051,98785.40051746051,67467.29345675609,67467.29345675609,277.2955606185111,4509.164918316097,0.0,20744.02845055294,16822.978390790002,8621.02415969599,8598.451553204739,960.0,8640.0,2.2737367544323206e-13,5,65641.28500291366,1826.008453842423,23
2025-01-07,101045.47621799516,101045.47621799516,67386.97648650037,67386.97648650037,0.0,4521.614029303263,0.0,20629.30335040093,16672.34211170902,8598.451553204739,8640.0,973.2837047948804,8640.0,2.2737367544323206e-13,0,67386.97648650037,0.0,41
2025-01-08,103662.04833911499,103662.04833911499,69514.01230555246,69514.01230555246,0.0,10407.234593745095,0.0,19625.32857212227,15896.516143419043,8640.0,8640.0,1127.9518762801104,8640.0,3.410605131648481e-13,0,69514.01230555246,0.0,50
2025-01-09,105391.3969996332,105391.3969996332,70873.23758531694,70873.23758531694,0.0,10625.48643482763,0.0,19338.70762178377,15664.35317364485,8640.0,8640.0,1225.8326285928897,8640.0,3.055333763768431e-13,0,70873.23758531694,0.0,60
2025-01-10,105140.02376943073,105140.02376943073,70564.07458083682,70564.07458083682,0.0,53669.64926587891,4626.603016666668,7121.604053781568,5768.499283563067,8640.0,8640.0,4216.257886065981,8640.0,3.410605131648481e-13,0,70564.07458083682,0.0,107
