date,slot,natural_interval,official_template_interval,price_yuan_per_kwh,initial_planning_price_yuan_per_kwh,actual_load_kw,actual_pv_kw,initial_plan_kwh,final_contract_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,emergency_kwh,unused_contract_kwh,pv_curtailed_kwh,settlement_cost_yuan,emergency_cost_yuan,cash_cost_yuan
2025-02-01,1,00:00-00:10,0:10-0:20,0.3281,0.4379,2532.1822,0.0,588.3880857680329,588.3880857680329,0.0,0.0,10800.0,10800.0,0.0,166.35771910136617,0.0,193.05013094049158,0.0,193.05013094049158
2025-02-01,2,00:10-00:20,0:20-0:30,0.3257,0.42045,2492.4439,0.0,596.2974851186898,596.2974851186898,0.0,0.0,10800.0,10800.0,0.0,180.8901684520231,0.0,194.21409090315726,0.0,194.21409090315726
2025-02-01,3,00:20-00:30,0:30-0:40,0.3041,0.4238,2464.3,0.0,605.3550480268541,605.3550480268541,0.0,0.0,10800.0,10800.0,0.0,194.6383813601874,0.0,184.08847010496632,0.0,184.08847010496632
2025-02-01,4,00:30-00:40,0:40-0:50,0.3126,0.41885,2581.7688,0.0,604.0200554166477,604.0200554166477,0.0,0.0,10800.0,10800.0,0.0,173.7252554166477,0.0,188.81666932324404,0.0,188.81666932324404
2025-02-01,5,00:40-00:50,0:50-1:00,0.3286,0.4356,2546.4635,0.0,615.176872919868,615.176872919868,0.0,0.0,10800.0,10800.0,0.0,190.76628958653464,0.0,202.14712044146862,0.0,202.14712044146862
2025-02-01,6,00:50-01:00,1:00-1:10,0.3438,0.4444,2436.31,0.0,622.1505999596666,622.1505999596666,0.0,0.0,10800.0,10800.0,0.0,216.09893329299996,0.0,213.89537626613335,0.0,213.89537626613335
2025-02-01,7,01:00-01:10,1:10-1:20,0.3704,0.44845,2620.5011,0.0,648.9087522783888,648.9087522783888,0.0,0.0,10800.0,10800.0,0.0,212.15856894505544,0.0,240.3558018439152,0.0,240.3558018439152
2025-02-01,8,01:10-01:20,1:20-1:30,0.3746,0.44955,2710.7861,0.0,643.4855262022401,643.4855262022401,0.0,0.0,10800.0,10800.0,0.0,191.68784286890678,0.0,241.04967811535911,0.0,241.04967811535911
2025-02-01,9,01:20-01:30,1:30-1:40,0.3606,0.43815000000000004,2676.48,0.0,635.6228313629456,635.6228313629456,0.0,0.0,10800.0,10800.0,0.0,189.5428313629456,0.0,229.20559298947816,0.0,229.20559298947816
2025-02-01,10,01:30-01:40,1:40-1:50,0.3582,0.45715,2830.598,0.0,643.2237723081003,643.2237723081003,0.0,0.0,10800.0,10800.0,0.0,171.45743897476694,0.0,230.40275524076154,0.0,230.40275524076154
2025-02-01,11,01:40-01:50,1:50-2:00,0.3041,0.4552,2688.1558,0.0,639.4886047986054,639.4886047986054,0.0,0.0,10800.0,10800.0,0.0,191.46263813193872,0.0,194.46848471925588,0.0,194.46848471925588
